checkout_id,issue_date,due_date,actual_return_date,fine,unique_book_id2,customer_id_card_number2
17210,2023-01-31,2023-02-13,2023-03-16,0.0,473421,9620
17211,2023-03-10,2023-03-23,2023-04-26,0.0,436783,12347
17212,2023-04-19,2023-04-20,2023-04-26,0.0,181481,1831
17213,2023-01-05,2023-03-25,2023-04-19,0.0,31618,15636
17214,2023-01-02,2023-04-04,2023-05-02,0.0,701153,4388
17215,2023-03-11,2023-04-30,2023-05-01,0.0,864447,3429
17216,2023-04-17,2023-04-28,2023-05-06,0.0,894588,5865
17217,2023-02-14,2023-04-23,2023-05-01,0.0,307542,21195
17218,2023-02-21,2023-03-23,2023-04-11,0.0,616603,9654
17219,2023-01-18,2023-03-26,2023-04-22,0.0,988048,19420
17220,2023-01-12,2023-03-03,2023-03-12,0.0,79628,21484
17221,2023-02-06,2023-04-28,2023-05-05,0.0,108523,9178
17222,2023-04-04,2023-05-01,2023-05-05,0.0,512426,801
17223,2023-01-20,2023-03-05,2023-04-14,0.0,474832,12118
17224,2023-01-02,2023-03-06,2023-04-12,0.0,452245,13749
17225,2023-04-05,2023-05-03,2023-05-04,0.0,502778,5245
17226,2023-02-07,2023-02-16,2023-04-22,0.0,812830,16282
17227,2023-01-18,2023-03-11,2023-04-21,0.0,801528,24326
17228,2023-04-14,2023-04-26,2023-04-30,0.0,712016,5007
17229,2023-04-11,2023-04-17,2023-04-24,0.0,338579,16228
17230,2023-04-03,2023-04-13,2023-04-29,0.0,841103,7202
17231,2023-01-19,2023-04-17,2023-04-19,0.0,688234,16292
17232,2023-03-14,2023-03-27,2023-03-29,0.0,17020,5525
17233,2023-02-12,2023-02-21,2023-04-15,0.0,862762,22297
17234,2023-04-11,2023-04-29,2023-05-02,0.0,743296,21153
17235,2023-01-17,2023-02-18,2023-04-06,0.0,41324,5044
17236,2023-03-08,2023-03-16,2023-04-11,0.0,508151,6861
17237,2023-01-19,2023-03-15,2023-04-14,0.0,652208,19485
17238,2023-02-15,2023-05-03,2023-05-04,0.0,187426,5297
17239,2023-04-16,2023-05-05,2023-05-06,0.0,833856,101
17240,2023-04-02,2023-04-23,2023-04-27,0.0,170576,16975
17241,2023-04-10,2023-04-12,2023-04-20,0.0,160316,11539
17242,2023-04-29,2023-05-05,2023-05-06,0.0,895898,13330
17243,2023-04-26,2023-05-02,2023-05-06,0.0,739101,24627
17244,2023-02-08,2023-02-22,2023-03-24,0.0,250739,5279
17245,2023-04-06,2023-04-14,2023-04-30,0.0,621912,13423
17246,2023-01-08,2023-03-24,2023-04-27,0.0,593598,8526
17247,2023-01-18,2023-05-01,2023-05-02,0.0,857778,2954
17248,2023-04-10,2023-05-05,2023-05-06,0.0,754284,12461
17249,2023-04-21,2023-05-05,2023-05-06,0.0,884773,11671
17250,2023-03-31,2023-05-02,2023-05-06,0.0,503385,8979
17251,2023-02-10,2023-03-12,2023-03-20,0.0,826376,4758
17252,2023-03-24,2023-04-23,2023-05-06,0.0,560855,24882
17253,2023-01-15,2023-04-19,2023-04-27,0.0,296055,7773
17254,2023-01-25,2023-01-26,2023-03-14,0.0,645889,17562
17255,2023-03-06,2023-04-29,2023-05-05,0.0,890882,288
17256,2023-01-05,2023-02-08,2023-02-24,0.0,150786,16392
17257,2023-03-13,2023-04-05,2023-05-04,0.0,385565,1185
17258,2023-04-07,2023-04-14,2023-04-26,0.0,259014,19957
17259,2023-03-24,2023-04-10,2023-04-12,0.0,757308,7104
17260,2023-02-13,2023-02-19,2023-04-22,0.0,151415,23336
17261,2023-04-08,2023-04-23,2023-05-06,0.0,608420,10963
17262,2023-02-03,2023-03-18,2023-05-04,0.0,967535,20270
17263,2023-01-26,2023-04-09,2023-04-16,0.0,325270,23275
17264,2023-03-22,2023-04-14,2023-05-06,0.0,936835,16521
17265,2023-03-12,2023-04-03,2023-04-25,0.0,417332,24294
17266,2023-03-05,2023-05-01,2023-05-04,0.0,757083,9797
17267,2023-03-26,2023-05-03,2023-05-04,0.0,576143,9378
17268,2023-04-13,2023-05-05,2023-05-06,0.0,308227,5225
17269,2023-02-22,2023-03-16,2023-03-27,0.0,723418,12749
17270,2023-02-05,2023-03-14,2023-04-10,0.0,589247,18638
17271,2023-03-27,2023-04-17,2023-04-18,0.0,600398,12235
17272,2023-04-23,2023-04-30,2023-05-06,0.0,419119,4921
17273,2023-03-16,2023-03-21,2023-03-27,0.0,234416,883
17274,2023-02-13,2023-04-14,2023-05-01,0.0,841736,6593
17275,2023-01-16,2023-04-04,2023-04-08,0.0,983694,14354
17276,2023-01-31,2023-03-14,2023-03-18,0.0,49275,9922
17277,2023-01-23,2023-04-19,2023-04-21,0.0,548092,13017
17278,2023-03-05,2023-04-25,2023-05-01,0.0,924530,24257
17279,2023-03-03,2023-03-25,2023-05-04,0.0,143661,22357
17280,2023-03-13,2023-04-27,2023-04-29,0.0,745599,19648
17281,2023-04-02,2023-05-04,2023-05-05,0.0,573397,18597
17282,2023-01-18,2023-03-07,2023-04-13,0.0,414432,1930
17283,2023-03-27,2023-04-06,2023-04-24,0.0,680353,18432
17284,2023-02-20,2023-03-14,2023-05-05,0.0,318007,9264
17285,2023-04-21,2023-05-06,2023-05-07,0.0,494083,21097
17286,2023-02-05,2023-03-19,2023-03-25,0.0,7924,6382
17287,2023-02-23,2023-03-29,2023-04-19,0.0,328898,86
17288,2023-01-03,2023-04-10,2023-05-06,0.0,364573,15410
17289,2023-03-10,2023-04-05,2023-04-10,0.0,92036,18204
17290,2023-01-01,2023-01-19,2023-04-26,0.0,434439,22705
17291,2023-01-15,2023-05-03,2023-05-05,0.0,709912,14255
17292,2023-03-12,2023-04-07,2023-04-08,0.0,286281,7300
17293,2023-03-08,2023-04-24,2023-05-06,0.0,878343,15667
17294,2023-01-30,2023-04-23,2023-05-02,0.0,718208,16889
17295,2023-02-14,2023-04-27,2023-04-30,0.0,180856,22928
17296,2023-04-26,2023-05-02,2023-05-03,0.0,295920,15766
17297,2023-02-19,2023-03-17,2023-04-07,0.0,664405,11713
17298,2023-01-24,2023-04-20,2023-05-01,0.0,680802,9900
17299,2023-03-06,2023-04-30,2023-05-01,0.0,886343,4657
17300,2023-04-21,2023-04-23,2023-04-26,0.0,413127,13781
17301,2023-02-22,2023-03-28,2023-04-16,0.0,210511,17301
17302,2023-04-04,2023-04-14,2023-04-20,0.0,734020,19020
17303,2023-04-26,2023-04-27,2023-05-02,0.0,855500,12124
17304,2023-02-16,2023-04-12,2023-04-30,0.0,24587,2699
17305,2023-04-01,2023-04-25,2023-05-01,0.0,854657,19118
17306,2023-02-14,2023-05-02,2023-05-03,0.0,906992,21577
17307,2023-02-24,2023-03-07,2023-03-23,0.0,273056,16074
17308,2023-04-07,2023-04-18,2023-04-23,0.0,989942,19193
17309,2023-04-21,2023-05-03,2023-05-04,0.0,869443,3803
17310,2023-03-09,2023-05-06,2023-05-07,0.0,314835,3016
17311,2023-03-14,2023-03-20,2023-05-06,0.0,763679,19669
17312,2023-04-10,2023-05-01,2023-05-04,0.0,955495,21109
17313,2023-04-22,2023-04-29,2023-05-03,0.0,603989,158
17314,2023-03-01,2023-05-01,2023-05-06,0.0,405338,9211
17315,2023-02-03,2023-04-08,2023-04-23,0.0,946418,6844
17316,2023-01-29,2023-03-08,2023-03-29,0.0,242643,2139
17317,2023-03-24,2023-04-28,2023-05-02,0.0,790741,8962
17318,2023-03-18,2023-04-30,2023-05-05,0.0,264445,11051
17319,2023-03-13,2023-03-21,2023-04-14,0.0,932639,24538
17320,2023-04-11,2023-05-03,2023-05-06,0.0,610801,15495
17321,2023-03-19,2023-03-25,2023-04-22,0.0,943882,9771
17322,2023-02-17,2023-05-05,2023-05-06,0.0,199292,3298
17323,2023-01-29,2023-02-13,2023-05-02,0.0,935431,337
17324,2023-03-23,2023-04-22,2023-05-05,0.0,836301,6894
17325,2023-03-27,2023-04-06,2023-04-24,0.0,322725,22559
17326,2023-04-03,2023-04-18,2023-04-25,0.0,343625,65
17327,2023-04-13,2023-04-22,2023-05-01,0.0,682843,1539
17328,2023-03-12,2023-04-27,2023-05-03,0.0,273437,5514
17329,2023-01-03,2023-04-11,2023-04-20,0.0,813320,22545
17330,2023-04-22,2023-04-27,2023-04-30,0.0,83767,23906
17331,2023-01-26,2023-05-02,2023-05-04,0.0,591473,11236
17332,2023-01-31,2023-02-08,2023-04-29,0.0,550797,16235
17333,2023-02-27,2023-03-14,2023-04-13,0.0,959314,2938
17334,2023-03-27,2023-04-03,2023-04-16,0.0,754452,19444
17335,2023-01-08,2023-04-15,2023-04-26,0.0,290299,21279
17336,2023-03-29,2023-05-01,2023-05-05,0.0,799341,1471
17337,2023-03-19,2023-03-25,2023-04-20,0.0,464977,758
17338,2023-02-13,2023-03-04,2023-04-19,0.0,553235,12324
17339,2023-02-12,2023-04-15,2023-04-21,0.0,135191,667
17340,2023-04-18,2023-04-24,2023-05-05,0.0,728178,20589
17341,2023-03-18,2023-04-07,2023-04-28,0.0,797216,4751
17342,2023-03-01,2023-04-22,2023-04-24,0.0,899458,16181
17343,2023-03-30,2023-04-09,2023-04-30,0.0,949452,9718
17344,2023-03-12,2023-03-14,2023-03-21,0.0,872442,10987
17345,2023-03-05,2023-03-24,2023-04-06,0.0,974717,9544
17346,2023-04-06,2023-04-15,2023-04-24,0.0,659657,10498
17347,2023-03-10,2023-04-09,2023-04-12,0.0,906617,15069
17348,2023-03-04,2023-04-28,2023-04-29,0.0,760743,3405
17349,2023-02-03,2023-03-22,2023-03-24,0.0,301867,10321
17350,2023-01-29,2023-02-13,2023-04-15,0.0,503429,22005
17351,2023-04-01,2023-04-22,2023-04-27,0.0,769053,20641
17352,2023-04-21,2023-05-06,2023-05-07,0.0,224402,19997
17353,2023-02-27,2023-04-09,2023-04-22,0.0,246406,11301
17354,2023-03-30,2023-04-12,2023-04-23,0.0,413848,11393
17355,2023-01-18,2023-02-16,2023-02-21,0.0,109896,17615
17356,2023-04-01,2023-04-12,2023-04-15,0.0,464539,23997
17357,2023-04-08,2023-05-02,2023-05-04,0.0,20929,23823
17358,2023-02-02,2023-03-11,2023-04-02,0.0,209301,8113
17359,2023-03-07,2023-03-15,2023-03-29,0.0,476564,5251
17360,2023-01-08,2023-04-06,2023-04-17,0.0,375035,16445
17361,2023-01-19,2023-03-10,2023-03-15,0.0,109255,11090
17362,2023-02-27,2023-03-17,2023-04-12,0.0,524894,6045
17363,2023-04-22,2023-04-30,2023-05-02,0.0,148048,4948
17364,2023-01-11,2023-01-15,2023-03-08,0.0,213142,17821
17365,2023-02-28,2023-04-15,2023-04-22,0.0,435501,12985
17366,2023-01-19,2023-04-18,2023-04-29,0.0,893480,8270
17367,2023-02-28,2023-04-12,2023-04-21,0.0,395438,20421
17368,2023-02-09,2023-03-13,2023-03-25,0.0,729990,13263
17369,2023-01-01,2023-05-04,2023-05-06,0.0,293171,19504
17370,2023-02-08,2023-03-23,2023-04-17,0.0,752051,18724
17371,2023-04-22,2023-04-27,2023-05-02,0.0,678123,8580
17372,2023-04-20,2023-05-05,2023-05-06,0.0,816586,17431
17373,2023-01-05,2023-04-28,2023-05-02,0.0,113720,18484
17374,2023-01-24,2023-05-02,2023-05-04,0.0,532307,7067
17375,2023-01-11,2023-02-15,2023-03-03,0.0,192839,5539
17376,2023-04-28,2023-05-06,2023-05-07,0.0,316581,24289
17377,2023-02-11,2023-04-14,2023-04-25,0.0,506864,19773
17378,2023-02-27,2023-05-05,2023-05-06,0.0,332172,3413
17379,2023-01-17,2023-04-09,2023-04-18,0.0,720383,14838
17380,2023-03-09,2023-04-08,2023-04-23,0.0,229328,24387
17381,2023-03-12,2023-03-30,2023-04-04,0.0,989226,18526
17382,2023-01-13,2023-04-23,2023-05-02,0.0,973717,1992
17383,2023-02-14,2023-05-01,2023-05-06,0.0,370661,20785
17384,2023-01-17,2023-02-24,2023-04-11,0.0,667252,12053
17385,2023-01-10,2023-04-24,2023-05-06,0.0,595230,24073
17386,2023-01-07,2023-02-06,2023-04-21,0.0,74743,11287
17387,2023-01-29,2023-03-22,2023-04-04,0.0,530470,7373
17388,2023-01-18,2023-03-09,2023-03-13,0.0,262702,6487
17389,2023-04-21,2023-04-27,2023-04-29,0.0,275766,13394
17390,2023-01-27,2023-04-09,2023-04-26,0.0,615040,14415
17391,2023-04-22,2023-04-23,2023-05-01,0.0,618806,1104
17392,2023-01-17,2023-04-29,2023-05-04,0.0,78179,22118
17393,2023-03-10,2023-04-08,2023-04-26,0.0,280775,4622
17394,2023-02-20,2023-03-27,2023-04-04,0.0,785845,20458
17395,2023-04-13,2023-04-30,2023-05-01,0.0,663375,363
17396,2023-03-16,2023-05-02,2023-05-03,0.0,142020,20754
17397,2023-02-13,2023-03-25,2023-04-14,0.0,14918,23435
17398,2023-02-19,2023-02-22,2023-02-25,0.0,738100,18899
17399,2023-01-24,2023-04-04,2023-04-17,0.0,461281,14822
17400,2023-02-12,2023-02-24,2023-04-02,0.0,280081,18706
17401,2023-03-20,2023-03-26,2023-04-12,0.0,799803,19515
17402,2023-02-20,2023-04-07,2023-05-06,0.0,391487,17684
17403,2023-02-01,2023-02-05,2023-02-16,0.0,813669,11874
17404,2023-01-25,2023-02-19,2023-03-27,0.0,172132,14754
17405,2023-03-24,2023-04-13,2023-04-21,0.0,11358,7144
17406,2023-02-27,2023-03-26,2023-05-01,0.0,285790,17369
17407,2023-04-06,2023-04-20,2023-04-21,0.0,111440,4858
17408,2023-04-16,2023-04-27,2023-05-06,0.0,684852,13812
17409,2023-04-13,2023-04-25,2023-04-29,0.0,832823,4262
17410,2023-03-12,2023-03-29,2023-04-04,0.0,628493,10345
17411,2023-02-28,2023-03-12,2023-04-09,0.0,784564,1010
17412,2023-04-17,2023-04-25,2023-04-28,0.0,463463,14933
17413,2023-03-10,2023-04-03,2023-05-01,0.0,568125,12395
17414,2023-04-08,2023-05-04,2023-05-05,0.0,194215,10405
17415,2023-01-22,2023-03-17,2023-03-27,0.0,637258,22860
17416,2023-01-25,2023-04-22,2023-04-27,0.0,581433,10288
17417,2023-01-13,2023-03-07,2023-03-24,0.0,626023,16288
17418,2023-04-21,2023-04-27,2023-04-28,0.0,560880,22763
17419,2023-03-27,2023-05-04,2023-05-06,0.0,978775,21415
17420,2023-04-24,2023-05-01,2023-05-06,0.0,798366,2917
17421,2023-03-01,2023-03-13,2023-03-25,0.0,624859,14832
17422,2023-01-14,2023-01-25,2023-02-14,0.0,363808,21326
17423,2023-03-07,2023-04-07,2023-04-30,0.0,240780,6727
17424,2023-04-27,2023-05-06,2023-05-07,0.0,866525,10314
17425,2023-02-15,2023-04-08,2023-04-10,0.0,502472,8897
17426,2023-04-24,2023-04-25,2023-04-28,0.0,29671,19691
17427,2023-04-16,2023-05-04,2023-05-06,0.0,450318,9169
17428,2023-03-22,2023-03-30,2023-04-21,0.0,422134,4724
17429,2023-02-25,2023-03-23,2023-04-09,0.0,127402,12084
17430,2023-02-09,2023-02-23,2023-03-07,0.0,131269,19267
17431,2023-02-17,2023-03-25,2023-04-07,0.0,199432,16514
17432,2023-04-27,2023-04-28,2023-04-29,0.0,24182,21306
17433,2023-02-02,2023-02-26,2023-04-24,0.0,489231,19650
17434,2023-01-03,2023-04-06,2023-04-28,0.0,825354,14460
17435,2023-04-01,2023-04-15,2023-05-02,0.0,917107,16380
17436,2023-03-27,2023-04-08,2023-04-11,0.0,761522,3581
17437,2023-04-24,2023-04-26,2023-04-30,0.0,106310,11798
17438,2023-02-08,2023-04-05,2023-04-08,0.0,844337,254
17439,2023-03-30,2023-04-28,2023-04-30,0.0,123364,5944
17440,2023-04-04,2023-04-11,2023-04-22,0.0,547637,2100
17441,2023-02-05,2023-03-29,2023-04-30,0.0,373437,12277
17442,2023-03-03,2023-03-17,2023-03-24,0.0,729002,14203
17443,2023-01-07,2023-01-31,2023-04-13,0.0,579906,3874
17444,2023-02-21,2023-03-24,2023-04-11,0.0,436875,2554
17445,2023-03-07,2023-04-28,2023-04-30,0.0,898547,10146
17446,2023-01-04,2023-02-15,2023-03-07,0.0,525506,6864
17447,2023-04-19,2023-05-05,2023-05-06,0.0,166955,24764
17448,2023-04-03,2023-04-24,2023-05-01,0.0,752878,19694
17449,2023-02-24,2023-04-04,2023-04-10,0.0,201205,218
17450,2023-03-08,2023-04-17,2023-04-19,0.0,806640,3282
17451,2023-04-03,2023-04-16,2023-04-30,0.0,810402,19799
17452,2023-03-06,2023-03-30,2023-04-22,0.0,298218,7940
17453,2023-01-21,2023-02-11,2023-03-04,0.0,172711,7982
17454,2023-03-15,2023-05-05,2023-05-06,0.0,141345,19217
17455,2023-03-24,2023-04-11,2023-04-13,0.0,70158,3252
17456,2023-01-29,2023-04-16,2023-05-02,0.0,786629,21853
17457,2023-02-08,2023-05-03,2023-05-05,0.0,454573,14361
17458,2023-02-08,2023-03-04,2023-04-02,0.0,227896,1440
17459,2023-03-12,2023-04-13,2023-04-25,0.0,863288,1172
17460,2023-03-28,2023-04-30,2023-05-01,0.0,155789,4968
17461,2023-02-15,2023-02-16,2023-05-02,0.0,608660,17098
17462,2023-01-03,2023-05-03,2023-05-05,0.0,391558,12785
17463,2023-01-17,2023-02-03,2023-04-03,0.0,162405,13609
17464,2023-03-08,2023-04-19,2023-05-02,0.0,112439,15699
17465,2023-03-12,2023-03-14,2023-04-21,0.0,186856,8722
17466,2023-04-26,2023-05-02,2023-05-03,0.0,245726,22710
17467,2023-03-14,2023-04-12,2023-04-23,0.0,384381,11941
17468,2023-02-06,2023-02-10,2023-03-05,0.0,789522,9178
17469,2023-01-27,2023-02-22,2023-04-22,0.0,703234,20334
17470,2023-02-25,2023-03-29,2023-04-05,0.0,528226,21655
17471,2023-02-13,2023-03-06,2023-03-10,0.0,881615,16105
17472,2023-03-14,2023-04-10,2023-05-01,0.0,740586,16210
17473,2023-03-07,2023-03-15,2023-03-19,0.0,226563,30
17474,2023-01-11,2023-04-12,2023-04-14,0.0,316936,10376
17475,2023-03-14,2023-05-06,2023-05-07,0.0,870766,13311
17476,2023-03-17,2023-03-29,2023-04-25,0.0,733485,14801
17477,2023-02-20,2023-04-14,2023-05-01,0.0,575263,3580
17478,2023-04-07,2023-04-28,2023-05-05,0.0,916252,11301
17479,2023-02-17,2023-02-24,2023-03-12,0.0,108413,20846
17480,2023-03-27,2023-04-09,2023-04-24,0.0,627133,21487
17481,2023-02-02,2023-02-08,2023-03-20,0.0,944370,24924
17482,2023-04-23,2023-04-24,2023-04-27,0.0,300027,2521
17483,2023-01-05,2023-03-14,2023-04-30,0.0,419316,14757
17484,2023-04-04,2023-04-22,2023-04-26,0.0,778931,750
17485,2023-04-05,2023-04-19,2023-04-23,0.0,451819,4209
17486,2023-04-16,2023-04-25,2023-05-01,0.0,978898,15357
17487,2023-02-11,2023-03-20,2023-03-28,0.0,829463,17881
17488,2023-04-26,2023-04-28,2023-05-04,0.0,380848,1959
17489,2023-02-11,2023-04-09,2023-04-29,0.0,612227,22924
17490,2023-03-05,2023-04-27,2023-04-30,0.0,483540,6550
17491,2023-02-15,2023-03-18,2023-04-21,0.0,578304,19079
17492,2023-03-04,2023-04-26,2023-04-27,0.0,964038,5902
17493,2023-02-26,2023-04-05,2023-04-13,0.0,170426,2906
17494,2023-02-26,2023-03-09,2023-04-03,0.0,194136,24279
17495,2023-03-03,2023-05-05,2023-05-06,0.0,941924,16046
17496,2023-01-12,2023-02-16,2023-02-26,0.0,999394,11992
17497,2023-02-12,2023-02-21,2023-04-29,0.0,208730,9334
17498,2023-01-18,2023-04-11,2023-04-20,0.0,871081,11267
17499,2023-02-11,2023-02-28,2023-04-24,0.0,814418,8756
17500,2023-04-02,2023-04-24,2023-04-30,0.0,874524,4453
17501,2023-01-13,2023-04-21,2023-05-05,0.0,48718,16800
17502,2023-01-26,2023-04-12,2023-04-21,0.0,811370,4060
17503,2023-02-04,2023-05-05,2023-05-06,0.0,537925,19272
17504,2023-04-06,2023-04-13,2023-04-25,0.0,854720,14191
17505,2023-01-30,2023-04-01,2023-04-11,0.0,274022,8443
17506,2023-04-13,2023-04-22,2023-05-04,0.0,305185,22094
17507,2023-01-20,2023-02-07,2023-04-09,0.0,994348,724
17508,2023-02-01,2023-05-04,2023-05-06,0.0,969221,13022
17509,2023-01-08,2023-04-07,2023-04-12,0.0,58078,24283
17510,2023-03-08,2023-04-10,2023-04-22,0.0,515692,7605
17511,2023-04-14,2023-04-19,2023-04-22,0.0,20274,23163
17512,2023-04-10,2023-04-30,2023-05-01,0.0,139086,4511
17513,2023-03-07,2023-03-28,2023-04-02,0.0,724097,14166
17514,2023-04-15,2023-05-03,2023-05-05,0.0,102385,20658
17515,2023-03-08,2023-04-15,2023-05-01,0.0,925936,16338
17516,2023-01-12,2023-01-20,2023-04-05,0.0,898307,17488
17517,2023-03-16,2023-04-25,2023-05-02,0.0,650431,23723
17518,2023-03-18,2023-03-25,2023-04-05,0.0,767323,12726
17519,2023-03-04,2023-03-11,2023-04-28,0.0,689122,4747
17520,2023-03-24,2023-04-03,2023-04-09,0.0,897308,11548
17521,2023-01-12,2023-03-04,2023-03-25,0.0,945259,20295
17522,2023-01-18,2023-01-24,2023-03-03,0.0,532149,11925
17523,2023-02-25,2023-04-06,2023-04-23,0.0,192652,10261
17524,2023-02-06,2023-04-09,2023-04-25,0.0,753076,3038
17525,2023-01-27,2023-03-21,2023-04-24,0.0,235636,20447
17526,2023-02-03,2023-03-12,2023-03-29,0.0,531512,3573
17527,2023-03-12,2023-04-27,2023-05-06,0.0,495610,8457
17528,2023-02-17,2023-03-04,2023-04-27,0.0,598013,15120
17529,2023-01-03,2023-03-12,2023-04-11,0.0,44347,4876
17530,2023-04-06,2023-04-16,2023-04-29,0.0,267018,334
17531,2023-02-13,2023-03-02,2023-04-02,0.0,51075,6307
17532,2023-03-19,2023-04-19,2023-05-01,0.0,434927,24233
17533,2023-02-15,2023-02-24,2023-03-13,0.0,619643,15919
17534,2023-02-08,2023-02-21,2023-04-16,0.0,788874,3037
17535,2023-02-09,2023-04-26,2023-05-06,0.0,86913,21097
17536,2023-04-12,2023-04-19,2023-04-28,0.0,987566,11418
17537,2023-01-02,2023-03-28,2023-04-01,0.0,571043,5662
17538,2023-04-04,2023-04-23,2023-04-28,0.0,442448,23998
17539,2023-03-12,2023-03-19,2023-03-31,0.0,414702,12303
17540,2023-02-13,2023-04-01,2023-04-04,0.0,418711,18629
17541,2023-04-12,2023-04-19,2023-04-25,0.0,169305,17219
17542,2023-04-18,2023-05-03,2023-05-05,0.0,866548,13348
17543,2023-04-05,2023-04-22,2023-04-30,0.0,698081,12868
17544,2023-04-09,2023-04-20,2023-05-05,0.0,392823,2017
17545,2023-02-17,2023-02-24,2023-04-04,0.0,755164,9865
17546,2023-02-20,2023-05-01,2023-05-02,0.0,674526,2735
17547,2023-03-12,2023-04-24,2023-05-05,0.0,89962,5273
17548,2023-02-20,2023-04-19,2023-05-03,0.0,733093,19872
17549,2023-02-28,2023-04-29,2023-05-06,0.0,515796,12913
17550,2023-04-19,2023-04-25,2023-04-29,0.0,478192,692
17551,2023-01-08,2023-04-02,2023-04-28,0.0,624038,3251
17552,2023-01-22,2023-01-31,2023-02-09,0.0,280161,5007
17553,2023-02-02,2023-03-13,2023-04-09,0.0,618930,16001
17554,2023-03-25,2023-04-03,2023-04-21,0.0,985640,110
17555,2023-03-31,2023-04-10,2023-04-24,0.0,633434,23804
17556,2023-04-05,2023-05-05,2023-05-06,0.0,127120,7845
17557,2023-01-23,2023-03-15,2023-04-20,0.0,596243,9892
17558,2023-02-12,2023-04-25,2023-05-03,0.0,365705,12054
17559,2023-03-25,2023-04-01,2023-04-10,0.0,451964,20692
17560,2023-04-05,2023-05-01,2023-05-03,0.0,698983,20149
17561,2023-02-02,2023-03-04,2023-04-28,0.0,705248,16900
17562,2023-01-01,2023-03-26,2023-03-30,0.0,578445,24444
17563,2023-04-03,2023-04-23,2023-04-29,0.0,316497,9557
17564,2023-01-03,2023-03-31,2023-04-22,0.0,205413,4373
17565,2023-03-17,2023-04-04,2023-04-07,0.0,348701,19643
17566,2023-02-12,2023-03-05,2023-03-12,0.0,603014,22632
17567,2023-02-11,2023-04-25,2023-04-29,0.0,827751,15862
17568,2023-01-02,2023-04-27,2023-05-04,0.0,200961,16384
17569,2023-03-23,2023-04-14,2023-04-18,0.0,486052,21602
17570,2023-03-29,2023-04-17,2023-04-30,0.0,10038,12603
17571,2023-04-01,2023-04-14,2023-04-17,0.0,737053,10559
17572,2023-02-24,2023-05-06,2023-05-07,0.0,415490,18847
17573,2023-01-28,2023-03-05,2023-04-13,0.0,911931,9933
17574,2023-02-10,2023-05-05,2023-05-06,0.0,428333,2181
17575,2023-01-07,2023-02-08,2023-04-26,0.0,654825,13078
17576,2023-01-13,2023-03-02,2023-03-31,0.0,30684,5867
17577,2023-04-02,2023-04-06,2023-04-11,0.0,215506,6336
17578,2023-03-19,2023-04-02,2023-04-07,0.0,364304,18281
17579,2023-01-12,2023-03-20,2023-05-03,0.0,390408,16476
17580,2023-03-21,2023-03-23,2023-04-19,0.0,232631,20249
17581,2023-02-01,2023-03-21,2023-03-30,0.0,395829,10015
17582,2023-02-12,2023-04-13,2023-04-24,0.0,268234,21959
17583,2023-01-05,2023-02-04,2023-03-24,0.0,447513,15407
17584,2023-02-26,2023-05-04,2023-05-05,0.0,402125,21237
17585,2023-02-03,2023-02-11,2023-03-12,0.0,621432,20638
17586,2023-01-21,2023-04-28,2023-05-05,0.0,627870,3348
17587,2023-01-10,2023-03-07,2023-04-25,0.0,632029,4619
17588,2023-03-02,2023-03-08,2023-04-12,0.0,60383,10910
17589,2023-02-25,2023-03-08,2023-04-25,0.0,670734,8172
17590,2023-03-31,2023-04-11,2023-04-29,0.0,360207,12397
17591,2023-01-27,2023-05-02,2023-05-06,0.0,437276,17114
17592,2023-03-19,2023-04-22,2023-05-03,0.0,609220,4351
17593,2023-04-13,2023-04-25,2023-04-28,0.0,530526,14816
17594,2023-02-08,2023-03-18,2023-04-27,0.0,987339,22993
17595,2023-01-24,2023-03-17,2023-05-06,0.0,158219,5025
17596,2023-02-18,2023-03-01,2023-03-20,0.0,342319,15212
17597,2023-02-11,2023-03-29,2023-04-08,0.0,196437,14369
17598,2023-03-19,2023-03-29,2023-04-14,0.0,699707,5274
17599,2023-02-13,2023-04-16,2023-05-05,0.0,687885,4224
17600,2023-01-29,2023-02-06,2023-02-28,0.0,141538,22687
17601,2023-01-24,2023-03-22,2023-03-29,0.0,104124,4252
17602,2023-01-18,2023-03-07,2023-04-18,0.0,933227,17054
17603,2023-01-08,2023-01-11,2023-03-11,0.0,227830,21077
17604,2023-04-04,2023-04-21,2023-04-26,0.0,200805,4289
17605,2023-03-14,2023-04-01,2023-04-15,0.0,304594,22251
17606,2023-04-15,2023-04-29,2023-05-01,0.0,454152,23467
17607,2023-02-14,2023-04-10,2023-04-21,0.0,532814,15335
17608,2023-03-11,2023-03-21,2023-05-06,0.0,91985,9360
17609,2023-04-14,2023-05-01,2023-05-03,0.0,639802,13204
17610,2023-01-08,2023-04-25,2023-04-27,0.0,898631,24197
17611,2023-04-04,2023-04-26,2023-05-06,0.0,636962,4795
17612,2023-03-08,2023-03-13,2023-04-09,0.0,135898,4467
17613,2023-02-13,2023-02-17,2023-04-17,0.0,627135,8423
17614,2023-04-20,2023-05-02,2023-05-03,0.0,149479,23593
17615,2023-01-15,2023-02-24,2023-03-11,0.0,205832,533
17616,2023-04-18,2023-05-01,2023-05-06,0.0,390160,8966
17617,2023-03-22,2023-04-14,2023-04-15,0.0,772917,11988
17618,2023-02-26,2023-03-09,2023-04-02,0.0,847457,4001
17619,2023-04-22,2023-04-23,2023-04-29,0.0,501586,3407
17620,2023-03-16,2023-04-17,2023-05-06,0.0,467903,17132
